CodigoMateria,Autor,DataApresentacao,Subtemas,EmentaMateria,docs,docs_lemed,docs_clean,doc_id,topic,label_proposto_e1,review_reclass,interpretacao_LDA
100779,Senador Francisco Dornelles (PP/RJ),2011-06-16,Recursos Hídricos,"Altera a Lei nº 12.351, de 22 de dezembro de 2010, para dispor sobre os royalties e a receita da comercialização relativos ao regime de partilha de produção.",altera  lei n      dezembro    dispor sobre  royalties   receita  comercializacao relativos  regime  partilha  producao,alterar lei n dezembro dispor sobre royalties recazer comercializacao relativo regime partilhar producao,   royalties recazer comercializacao relativo regime partilhar producao,10,8,Resíduos Sólidos,Recursos Hídricos,
106187,Senadora Lídice da Mata (PSB/BA),2012-06-26,Meio Ambiente,"Altera a Lei nº 6.938, de 31 de agosto de 1981, que dispõe sobre a Política Nacional do Meio Ambiente, seus fins e mecanismos de formulação e aplicação, e dá outras providências, para incluir os aspectos sociais no escopo das avaliações de impacto ambiental.",altera  lei n      agosto    dispoe sobre  politica nacional  meio ambiente  fins  mecanismos  formulacao  aplicacao  da outras providencias  incluir  aspectos sociais  escopo  avaliacoes  impacto ambiental,alterar lei n agosto dispoar sobre politica nacional meio ambiente fim mecanisr formulacao aplicacao NA de o outro providencia incluir aspecto social escopar avaliacoe impacto ambiental,   politica nacional meio ambiente fim mecanisr formulacao aplicacao de o  aspecto social escopar avaliacoe impacto ambiental,29,9,Política Fundiária e Reforma Agrária,Empreendimentos Ambientais e Espaços Urbanos,
106810,Senador Vital do Rêgo (MDB/PB),2012-08-07,Meio Ambiente,"Altera a Lei nº 6.404, de 15 de dezembro de 1976, para dispor sobre a obrigatoriedade de Relatório de Sustentabilidade para as companhias ou sociedades anônimas",altera  lei n      dezembro    dispor sobre  obrigatoriedade  relatorio  sustentabilidade   companhias  sociedades anonimas,alterar lei n dezembro dispor sobre obrigatoriedade relatorio sustentabilidader companhia sociedades anonima,   obrigatoriedade relatorio sustentabilidader companhia sociedades anonima,33,9,Política Fundiária e Reforma Agrária,Empreendimentos Ambientais e Espaços Urbanos,
115227,Senadora Lídice da Mata (PSB/BA),2013-11-12,Meio Ambiente,Dispõe sobre a concessão de subvenção econômica nas operações de crédito para financiamento da aquisição de equipamentos de geração de energia eólica e fotovoltaica de capacidade reduzida.,dispoe sobre  concessao  subvencao economica  operacoes  credito  financiamento  aquisicao  equipamentos  geracao  energia eolica  fotovoltaica  capacidade reduzida,dispoe sobre concessao subvencao economico operacoe creditar financiamento aquisicao equipamento geracao energia eolico fotovoltaico capacidade reduzir, concessao subvencao economico operacoe creditar financiamento aquisicao equipamento geracao energia eolico fotovoltaico capacidade reduzir,37,9,Política Fundiária e Reforma Agrária,Sustentabilidade e Energias Renováveis,
123822,Senador Otto Alencar (PSD/BA),2015-10-28,Meio Ambiente,"Altera a redação do § 7º do art. 12 da Lei nº 12.651, de 25 de maio de 2012, que dispõe sobre a proteção da vegetação nativa; altera as Leis nos 6.938, de 31 de agosto de 1981, 9.393, de 19 de dezembro de 1996, e 11.428, de 22 de dezembro de 2006; revoga as Leis nos 4.771, de 15 de setembro de 1965, e 7.754, de 14 de abril de 1989, e a Medida Provisória no 2.166-67, de 24 de agosto de 2001; e dá outras providências, para excluir da obrigatoriedade da reserva legal as áreas nas quais funcionem empreendimentos de geração de energia elétrica de fonte eólica ou solar.",altera  redacao      art   lei n      maio    dispoe sobre  protecao  vegetacao nativa altera  leis      agosto       dezembro        dezembro   revoga  leis      setembro        abril     medida provisoria      agosto    da outras providencias  excluir  obrigatoriedade  reserva legal  areas  quais funcionem empreendimentos  geracao  energia eletrica  fonte eolica  solar,alterar redacao art lar n maio dispoar sobre protecao vegetacao nativo alterar lei agosto dezembro dezembro revogar lil setembro abril medida provisoria agosto NA de o outro providencia excluir obrigatoriedade reserr legal area qual funcionar empreendimento geracao energiar eletrico fonte eolico solar, redacao lar   protecao vegetacao nativo   revogar lil  medida provisoria  de o  excluir obrigatoriedade reserr legal area qual funcionar empreendimento geracao energiar eletrico fonte eolico solar,98,9,Política Fundiária e Reforma Agrária,Conservação da Natureza e Florestas,
124325,Senador Valdir Raupp (MDB/RO),2015-12-03,Meio Ambiente,"Altera o art. 10 da Lei nº 6.938, de 31 de agosto de 1981, que dispõe sobre a Política Nacional do Meio Ambiente, seus fins e mecanismos de formulação e aplicação, e dá outras providências, e o art. 20 do Decreto-Lei nº 73, de 21 de novembro de 1966, que dispõe sôbre o Sistema Nacional de Seguros Privados, regula as operações de seguros e resseguros e dá outras providências, para instituir o seguro mínimo obrigatório ambiental.",altera  art   lei n      agosto    dispoe sobre  politica nacional  meio ambiente  fins  mecanismos  formulacao  aplicacao  da outras providencias   art   decretolei n      novembro    dispoe sobre  sistema nacional  seguros privados regula  operacoes  seguros  resseguros  da outras providencias  instituir  seguro minimo obrigatorio ambiental,alterar art lei n agosto dispoar sobre politica nacional meio ambiente fim mecanisr formulacao aplicacao NA de o outro providencia art decretolar n novembro dispoar sobre sistema nacional seguro privado regular operacoe seguro resseguro NA de o outro providencia instituir seguro minimo obrigatorio ambiental,    politica nacional meio ambiente fim mecanisr formulacao aplicacao de o  decretolar   sistema nacional seguro privado regular operacoe seguro resseguro de o  seguro minimo obrigatorio ambiental,120,9,Política Fundiária e Reforma Agrária,,
120256,Senador Eduardo Amorim (PSC/SE),2015-03-24,Meio Ambiente,"Altera a Lei nº 9.605, de 12 de fevereiro de 1998, para prever critérios objetivos para a aplicação da pena à pessoa jurídica condenada por crime ambiental.",altera  lei n      fevereiro    prever criterios objetivos   aplicacao  pena  pessoa juridica condenada  crime ambiental,alterar lei n fevereiro prever criterio objetivo aplicacao pena pessoa juridico condenar crime ambiental,  prever criterio objetivo aplicacao pena pessoa juridico condenar crime ambiental,132,9,Política Fundiária e Reforma Agrária,Crimes e Infrações Ambientais,
121285,Senador Romero Jucá (MDB/RR),2015-05-19,Meio Ambiente,"Altera a redação do § 3º do art. 29 da Lei nº 12.651, de 25 de maio de 2012, que dispõe sobre a proteção da vegetação nativa, para prorrogar o prazo de inscrição do imóvel rural no Cadastro Ambiental Rural – CAR.",altera  redacao      art   lei n      maio    dispoe sobre  protecao  vegetacao nativa  prorrogar  prazo  inscricao  imovel rural  cadastro ambiental rural  car,alterar redacao art lar n maio dispoar sobre protecao vegetacao nativo prorrogar prazo inscricao imovel rural cadastro ambiental rural car, redacao lar   protecao vegetacao nativo prorrogar prazo inscricao imovel rural cadastro ambiental rural car,134,9,Política Fundiária e Reforma Agrária,,
127044,Senador Aécio Neves (PSDB/MG),2016-10-04,Meio Ambiente,"Altera o art. 10 da Lei nº 6.938, de 31 de Agosto de 1981, que dispõe sobre a Política Nacional do Meio Ambiente, seus fins e mecanismos de formulação e aplicação, e dá outras providências, para dispor sobre a contratação de seguro ambiental para o funcionamento de estabelecimentos e atividades de extração e tratamento de minerais sujeitos a licenciamento ambiental.",altera  art   lei n      agosto    dispoe sobre  politica nacional  meio ambiente  fins  mecanismos  formulacao  aplicacao  da outras providencias  dispor sobre  contratacao  seguro ambiental   funcionamento  estabelecimentos  atividades  extracao  tratamento  minerais sujeitos  licenciamento ambiental,alterar art lei n agosto dispoar sobre politica nacional meio ambiente fim mecanisr formulacao aplicacao NA de o outro providencia dispor sobre contratacao seguro ambiental funcionamento estabelecimento atividade extracao tratamento mineral sujeitar licenciamento ambiental,    politica nacional meio ambiente fim mecanisr formulacao aplicacao de o   contratacao seguro ambiental funcionamento estabelecimento atividade extracao tratamento mineral sujeitar licenciamento ambiental,148,9,Política Fundiária e Reforma Agrária,Empreendimentos Ambientais e Espaços Urbanos,
129298,Senador Telmário Mota (PTB/RR),2017-05-29,Meio Ambiente,"Altera a Lei nº 6.938, de 31 de agosto de 1981, que dispõe sobre a Política Nacional do Meio Ambiente, seus fins e mecanismos de formulação e aplicação e dá outras providências, para estabelecer direitos e salvaguardas à natureza entre os princípios e objetivos da Política Nacional do Meio Ambiente.",altera  lei n      agosto    dispoe sobre  politica nacional  meio ambiente  fins  mecanismos  formulacao  aplicacao  da outras providencias  estabelecer direitos  salvaguardas  natureza   principios  objetivos  politica nacional  meio ambiente,alterar lei n agosto dispoar sobre politica nacional meio ambiente fim mecanisr formulacao aplicacao NA de o outro providencia estabelecer direito salvaguardo naturezar principio objetivo politico nacional meio ambiente,   politica nacional meio ambiente fim mecanisr formulacao aplicacao de o  direito salvaguardo naturezar principio objetivo politico nacional meio ambiente,166,9,Política Fundiária e Reforma Agrária,Conservação da Natureza e Florestas,
131136,Senador Cidinho Santos (PL/MT),2017-10-05,Meio Ambiente,Dispõe sobre a regularização ambiental de imóveis com área de até 1 (um) módulo fiscal e para lotes de assentamentos da reforma agrária.,dispoe sobre  regularizacao ambiental  imoveis  area     modulo fiscal   lotes  assentamentos  reforma agraria,dispoe sobre regularizacao ambiental imovel arear modulo fiscal lotes assentamento reforma agrazer, regularizacao ambiental imovel arear modulo fiscal lotes assentamento reforma agrazer,168,9,Política Fundiária e Reforma Agrária,,
134695,Senador José Serra (PSDB/SP),2018-11-27,Meio Ambiente,"Altera a Lei nº 6.938, de 31 de agosto de 1981, que dispõe sobre a Política Nacional do Meio Ambiente, seus fins e mecanismos de formulação e aplicação, e dá outras providências, para institucionalizar o aproveitamento, no âmbito do licenciamento ambiental, de dados levantados em estudos de impacto ambiental anteriores para empreendimentos licenciados em uma mesma área geográfica.",altera  lei n      agosto    dispoe sobre  politica nacional  meio ambiente  fins  mecanismos  formulacao  aplicacao  da outras providencias  institucionalizar  aproveitamento  ambito  licenciamento ambiental  dados levantados  estudos  impacto ambiental anteriores  empreendimentos licenciados   mesma area geografica,alterar lei n agosto dispoar sobre politica nacional meio ambiente fim mecanisr formulacao aplicacao NA de o outro providencia institucionalizar aproveitamento ambitar licenciamento ambiental dado levantar estudo impacto ambiental anterior empreendimento licenciar mesmo area geografico,   politica nacional meio ambiente fim mecanisr formulacao aplicacao de o  institucionalizar aproveitamento ambitar licenciamento ambiental dado levantar estudo impacto ambiental anterior empreendimento licenciar mesmo area geografico,189,9,Política Fundiária e Reforma Agrária,Empreendimentos Ambientais e Espaços Urbanos,
114354,Senador Aloysio Nunes Ferreira (PSDB/SP),2013-09-12,Política Fundiária e Reforma Agrária,Dispõe sobre a demarcação e a legitimação de posse para fins de regularização fundiária rural de interesse social.,dispoe sobre  demarcacao   legitimacao  posse  fins  regularizacao fundiaria rural  interesse social,dispoe sobre demarcacao legitimacao por fim regularizacao fundiar rural interesse social, demarcacao legitimacao por fim regularizacao fundiar rural interesse social,52,9,Política Fundiária e Reforma Agrária,,
123290,Senador Donizeti Nogueira (PT/TO),2015-09-23,Política Fundiária e Reforma Agrária,"Altera a Lei nº 12.651, de 25 de maio de 2012, que dispõe sobre o novo Código Florestal brasileiro, para autorizar a apresentação do Cadastro Ambiental Rural – CAR em substituição ao Ato Declaratório Ambiental – ADA.",altera  lei n      maio    dispoe sobre  novo codigo florestal brasileiro  autorizar  apresentacao  cadastro ambiental rural  car  substituicao  ato declaratorio ambiental  ada,alterar lei n maio dispoe sobre novo codigo florestal brasileiro autorizar apresentacao cadastro ambiental rural car substituicao ato declaratorio ambiental ado,   novo codigo florestal brasileiro apresentacao cadastro ambiental rural car substituicao ato declaratorio ambiental ado,87,9,Política Fundiária e Reforma Agrária,,
123985,Senador Wellington Fagundes (PL/MT),2015-11-10,Política Fundiária e Reforma Agrária,"Altera a Lei nº 8.629, de 25 de fevereiro de 1993, que dispõe sobre a regulamentação dos dispositivos constitucionais relativos à reforma agrária, previstos no Capítulo III, Título VII, da Constituição Federal, para tratar da medição e demarcação de lotes distribuídos para fins de reforma agrária e para ampliar a gratuidade da alienação desses imóveis cujas áreas não ultrapassem dois módulos fiscais.",altera  lei n      fevereiro    dispoe sobre  regulamentacao  dispositivos constitucionais relativos  reforma agraria previstos  capitulo iii titulo vii  constituicao federal  tratar  medicao  demarcacao  lotes distribuidos  fins  reforma agraria   ampliar  gratuidade  alienacao desses imoveis cujas areas  ultrapassem dois modulos fiscais,alterar lei n fevereiro dispoar sobre regulamentacao dispositivo constitucioonal relativo reforma agrazer prever capitulo iii etitule viir constituicao federal tratar medicao demarcacao lotes distribuir fim reforma agrazer ampliar gratuidade alienacao NA de esse imovel cujo area ultrapar dois modulo fiscal,   regulamentacao dispositivo constitucioonal relativo reforma agrazer prever capitulo iii etitule viir constituicao federal tratar medicao demarcacao lotes distribuir fim reforma agrazer ampliar gratuidade alienacao de esse imovel cujo area ultrapar dois modulo fiscal,99,9,Política Fundiária e Reforma Agrária,,
123984,Senador Wellington Fagundes (PL/MT),2015-11-10,Política Fundiária e Reforma Agrária,"Altera a Lei nº 12.651, de 25 de maio de 2012, que dispõe sobre o novo Código Florestal brasileiro, para autorizar a inscrição no Cadastro Ambiental Rural – CAR, de forma individualizada, dos lotes de assentamentos da Reforma Agrária.",altera  lei n      maio    dispoe sobre  novo codigo florestal brasileiro  autorizar  inscricao  cadastro ambiental rural  car  forma individualizada  lotes  assentamentos  reforma agraria,alterar lei n maio dispoe sobre novo codigo florestal brasileiro autorizar inscricao cadastro ambiental rural car forma individualizar lotes assentamento reforma agrazer,   novo codigo florestal brasileiro inscricao cadastro ambiental rural car forma individualizar lotes assentamento reforma agrazer,107,9,Política Fundiária e Reforma Agrária,,
126842,Senador Acir Gurgacz (PDT/RO),2016-09-08,Política Fundiária e Reforma Agrária,"Altera a redação do art. 12 da Lei nº 12.651, de 25 de maio de 2012, que dispõe sobre a proteção da vegetação nativa, para isentar imóveis rurais de novos assentamentos do Programa de Reforma Agrária, com até um módulo fiscal, da obrigatoriedade de constituição de reserva legal.",altera  redacao  art   lei n      maio    dispoe sobre  protecao  vegetacao nativa  isentar imoveis rurais  novos assentamentos  programa  reforma agraria    modulo fiscal  obrigatoriedade  constituicao  reserva legal,alterar redacao art lar n maio dispoar sobre protecao vegetacao nativo isentar imovel rural novo assentamento programar reforma agrazer modulo fiscal obrigatoriedade constituicao reserr legal, redacao lar   protecao vegetacao nativo isentar imovel rural novo assentamento programar reforma agrazer modulo fiscal obrigatoriedade constituicao reserr legal,150,9,Política Fundiária e Reforma Agrária,,
127240,Senador José Agripino (DEM/RN),2016-10-19,Política Fundiária e Reforma Agrária,"Altera a Lei nº 8.629, de 25 de fevereiro de 1993, que dispõe sobre a regulamentação dos dispositivos constitucionais relativos à reforma agrária, previstos no Capítulo III, Título VII, da Constituição Federal, para permitir ao assentado, mediante autorização do Incra, a exploração do potencial de energia eólica ou solar existente no imóvel.",altera  lei n      fevereiro    dispoe sobre  regulamentacao  dispositivos constitucionais relativos  reforma agraria previstos  capitulo iii titulo vii  constituicao federal  permitir  assentado mediante autorizacao  incra  exploracao  potencial  energia eolica  solar existente  imovel,alterar lei n fevereiro dispoar sobre regulamentacao dispositivo constitucioonal relativo reforma agrazer prever capitulo iii etitule viir constituicao federal permitir assentar mediante autorizacao incro exploracao potencial energia eolico solar existente imovel,   regulamentacao dispositivo constitucioonal relativo reforma agrazer prever capitulo iii etitule viir constituicao federal permitir assentar mediante autorizacao incro exploracao potencial energia eolico solar existente imovel,152,9,Política Fundiária e Reforma Agrária,,
99124,Senador Clésio Andrade (PL/MG),2011-02-15,Meio Ambiente,"Altera a Lei nº 8.723, de 28 de outubro de 1993, que dispõe sobre a redução de emissão de poluentes por veículos automotores e dá outras providências, para tornar obrigatória a divulgação no Certificado de Registro e Licenciamento do Veículo - CRLV e na Nota Fiscal, a quantidade de emissão dos gases poluentes e de gás carbônico (CO2), gás de efeito estufa, emitidos na atmosfera pelos veículos automotivos.",altera  lei n      outubro    dispoe sobre  reducao  emissao  poluentes  veiculos automotores  da outras providencias  tornar obrigatoria  divulgacao  certificado  registro  licenciamento  veiculo  crlv   nota fiscal  quantidade  emissao  gases poluentes   gas carbonico co gas  efeito estufa emitidos  atmosfera  veiculos automotivos,alterar lei n outubro dispoar sobre reducao emissao poluente veiculo automotor NA de o outro providencia tornar obrigatoria divulgacao certificar registro licenciamento veiculo crlv nota fiscal quantidade emissao gase poluente go carbonico co go efeito estufo emitir atmosfer veiculo automotivo,   reducao emissao poluente veiculo automotor de o  tornar obrigatoria divulgacao certificar registro licenciamento veiculo crlv nota fiscal quantidade emissao gase poluente go carbonico co go efeito estufo emitir atmosfer veiculo automotivo,1,10,Educação Ambiental,,Falar que é um subtema desse topico as medidas de mitigação/adaptação as mudanças climáticas
101350,Senador Antonio Carlos Valadares (PSB/SE),2011-08-03,Meio Ambiente,"Altera a Lei nº 11.445, de 05 de janeiro de 2007, que estabelece diretrizes nacionais para o saneamento básico e dá outras providências, para determinar a medição individualizada do consumo hídrico nas edificações condominiais.",altera  lei n      janeiro    estabelece diretrizes nacionais   saneamento basico  da outras providencias  determinar  medicao individualizada  consumo hidrico  edificacoes condominiais,alterar lei n janeiro estabelecer diretriz nacional saneamento basico NA de o outro providencia determinar medicao individualizado consumar hidrico edificacoe condominial,   diretriz nacional saneamento basico de o  determinar medicao individualizado consumar hidrico edificacoe condominial,2,10,Educação Ambiental,Recursos Hídricos,
99162,Senador Mozarildo Cavalcanti (PTB/RR),2011-02-17,Meio Ambiente,"Dá nova redação ao art. 9º da Lei nº 8.723, de 28 de outubro de 1993, que dispõe sobre a redução de emissão de poluentes por veículos automotores.",da nova redacao  art    lei n      outubro    dispoe sobre  reducao  emissao  poluentes  veiculos automotores,NA de o novo redacao art lar n outubro dispoar sobre reducao emissao poluente veiculo automotor, de o novo redacao lar   reducao emissao poluente veiculo automotor,12,10,Educação Ambiental,Sustentabilidade e Energias Renováveis,
101947,Senador Eduardo Amorim (PSC/SE),2011-08-31,Meio Ambiente,"Estabelece a forma de recolhimento e destinação final de baterias automotivas e industriais, compostas por Chumbo e Ácido Sulfúrico.",estabelece  forma  recolhimento  destinacao final  baterias automotivas  industriais compostas  chumbo  acido sulfurico,estabelecer forma recolhimento destinacao final bateria automotivo industrial composta chumbo acer sulfurico, forma recolhimento destinacao final bateria automotivo industrial composta chumbo acer sulfurico,17,10,Educação Ambiental,Resíduos Sólidos,Exemplos de PLs com temas multiplos
101046,Senadora Ana Rita (PT/ES),2011-07-06,Meio Ambiente,"Altera a Lei nº 8.427, de 27 de maio de 1992, para autorizar a concessão de subvenção econômica para agricultores familiares e empreendedores familiares rurais que empreendam práticas de conservação ambiental.",altera  lei n      maio    autorizar  concessao  subvencao economica  agricultores familiares  empreendedores familiares rurais  empreendam praticas  conservacao ambiental,alterar lei n maio autorizar concessao subvencao economico agricultor familiar empreendedor familiar rural empreendar pratico conservacao ambiental,   concessao subvencao economico agricultor familiar empreendedor familiar rural empreendar pratico conservacao ambiental,19,10,Educação Ambiental,Conservação da Natureza e Florestas,Exemplos de PLs com temas multiplos
115855,Senadora Vanessa Grazziotin (PCdoB/AM),2013-12-17,Meio Ambiente,"Altera a Lei nº 9.795, de 27 de abril de 1999, que dispõe sobre a educação ambiental, institui a Política Nacional de Educação Ambiental e dá outras providências.",altera  lei n      abril    dispoe sobre  educacao ambiental institui  politica nacional  educacao ambiental  da outras providencias,alterar lei n abril dispoar sobre educacao ambiental instituir politica nacional educacao ambiental NA de o outro providencia,   educacao ambiental politica nacional educacao ambiental de o ,39,10,Educação Ambiental,,
112115,Senador João Durval (PDT/BA),2013-04-04,Meio Ambiente,"Altera a Lei nº 11.445, de 5 de janeiro de 2007, que estabelece diretrizes nacionais para o saneamento básico; altera as Leis nºs 6.766, de 19 de dezembro de 1979, 8.036, de 11 de maio de 1990, 8.666, de 21 de junho de 1993, 8.987, de 13 de fevereiro de 1995; revoga a Lei nº 6.528, de 11 de maio de 1978; e dá outras providências, com o objetivo de instituir incentivos e programas para implantação de sistemas de coleta, armazenamento e utilização de águas pluviais em condomínios residenciais e comerciais.",altera  lei n      janeiro    estabelece diretrizes nacionais   saneamento basico altera  leis n s     dezembro       maio       junho       fevereiro   revoga  lei n      maio    da outras providencias   objetivo  instituir incentivos  programas  implantacao  sistemas  coleta armazenamento  utilizacao  aguas pluviais  condominios residenciais  comerciais,alterar lei n janeiro estabelecer diretriz nacional saneamento basico alterar lei n s dezembro maio junho fevereiro revogar lei n maio NA de o outro providencia objetivo instituir incentivo programa implantacao sistema coletar armazenamento utilizacao agua pluvial condominio residenciais comercial,   diretriz nacional saneamento basico  s   revogar   de o  objetivo incentivo programa implantacao sistema coletar armazenamento utilizacao agua pluvial condominio residenciais comercial,51,10,Educação Ambiental,Recursos Hídricos,
119356,Senador Wilder Morais (DEM/GO),2014-12-09,Meio Ambiente,"Altera as Leis n°s 8.171, de 17 de janeiro de 1991, e 12.787, de 11 de janeiro de 2013, para promover o uso sustentável dos equipamentos de irrigação na agricultura brasileira.",altera  leis n s     janeiro        janeiro    promover  uso sustentavel  equipamentos  irrigacao  agricultura brasileira,alterar lei n s janeiro janeiro promover uso sustentavel equipamento irrigacao agricultura brasileiro,  s  promover uso sustentavel equipamento irrigacao agricultura brasileiro,60,10,Educação Ambiental,Conservação da Natureza e Florestas,Exemplos de PLs com temas multiplos
124173,Senador Jorge Viana (PT/AC),2015-11-24,Meio Ambiente,"Altera a Lei nº 12.187, de 29 de dezembro de 2009, que institui a Política Nacional sobre Mudança do Clima – PNMC e dá outras providências, para adotar, como compromisso nacional voluntário adicional, ações de adaptação e mitigação de emissão de gases de efeito estufa para os anos de 2025 e 2030.",altera  lei n      dezembro    institui  politica nacional sobre mudanca  clima  pnmc  da outras providencias  adotar  compromisso nacional voluntario adicional acoes  adaptacao  mitigacao  emissao  gases  efeito estufa   anos    ,alterar lei n dezembro instituir politica nacional sobre mudanca climo pnmc NA de o outro providencia adotar compromisso nacional voluntario adicional acoe adaptacao mitigacao emissao gase efeito estufar ano,   politica nacional mudanca climo pnmc de o  adotar compromisso nacional voluntario adicional acoe adaptacao mitigacao emissao gase efeito estufar ano,83,10,Educação Ambiental,,Falar que é um subtema desse topico as medidas de mitigação/adaptação as mudanças climáticas
123756,Senador Wilder Morais (PP/GO),2015-10-22,Meio Ambiente,"Altera a Lei nº 12.651, de 25 de maio de 2012, que trata do Código Florestal brasileiro, para incluir o uso de Veículos Aéreos Não Tripulados (VANTs) entre as finalidades das ações de recuperação, conservação e uso sustentável das florestas e demais formas de vegetação nativa.",altera  lei n      maio    trata  codigo florestal brasileiro  incluir  uso  veiculos aereos  tripulados vants   finalidades  acoes  recuperacao conservacao  uso sustentavel  florestas  demais formas  vegetacao nativa,alterar lei n maio tratar codigo florestal brasileiro incluir uso veiculo aereo tripulado vant finalidades acoe recuperacao conservacao uso sustentavel floresta demais forma vegetacao nativo,  tratar codigo florestal brasileiro uso veiculo aereo tripulado vant finalidades acoe recuperacao conservacao uso sustentavel floresta demais forma vegetacao nativo,88,10,Educação Ambiental,Conservação da Natureza e Florestas,
120737,Senador Cássio Cunha Lima (PSDB/PB),2015-04-15,Meio Ambiente,"Altera a Lei no 9.795, de 27 de abril de 1999, que “dispõe sobre a educação ambiental, institui a Política Nacional de Educação Ambiental e dá outras providências”, para incluir como objetivo fundamental da educação ambiental o estímulo a ações que promovam o uso sustentável dos recursos naturais e a educação ambiental como disciplina específica no ensino fundamental e médio, e a Lei no 9.394, de 20 de dezembro de 1996, que fixa as diretrizes e bases da educação, para tornar a educação ambiental disciplina obrigatória.",altera  lei      abril    dispoe sobre  educacao ambiental institui  politica nacional  educacao ambiental  da outras providencias  incluir  objetivo fundamental  educacao ambiental  estimulo  acoes  promovam  uso sustentavel  recursos naturais   educacao ambiental  disciplina especifica  ensino fundamental  medio   lei      dezembro    fixa  diretrizes  bases  educacao  tornar  educacao ambiental disciplina obrigatoria,alterar lei abril dispoar sobre educacao ambiental instituir politica nacional educacao ambiental NA de o outro providencia incluir objetivo fundamental educacao ambiental estimulo acoe promover uso sustentavel recurso natural educacao ambiental disciplina especificar ensino fundamental medio lar dezembro fixo diretriz base educacao tornar educacao ambiental disciplinar obrigatoria,   educacao ambiental politica nacional educacao ambiental de o  objetivo fundamental educacao ambiental estimulo acoe promover uso sustentavel recurso natural educacao ambiental disciplina especificar ensino fundamental medio lar fixo diretriz base educacao tornar educacao ambiental disciplinar obrigatoria,111,10,Educação Ambiental,,
125687,Senador Wellington Fagundes (PL/MT),2016-05-05,Meio Ambiente,"Autoriza o controle populacional de espécies exóticas invasoras nocivas, estabelece condições para o consumo, a distribuição e a comercialização de produtos e subprodutos resultantes do abate desses animais e dá outras providências.",autoriza  controle populacional  especies exoticas invasoras nocivas estabelece condicoes   consumo  distribuicao   comercializacao  produtos  subprodutos resultantes  abate desses animais  da outras providencias,autorizar controle populacional especie exotico invasora nocivo estabelecer condicoe consumo distribuicao comercializacao produto subproduto resultante abate NA de esse animal NA de o outro providencia, controle populacional especie exotico invasora nocivo condicoe consumo distribuicao comercializacao produto subproduto resultante abate de esse animal de o ,144,10,Educação Ambiental,Conservação da Natureza e Florestas,
131656,Senador Telmário Mota (PTB/RR),2017-11-21,Meio Ambiente,"Altera a Lei nº 8.723, de 28 de outubro de 1993, que dispõe sobre a redução de emissão de poluentes por veículos automotores e dá outras providências, para dispor sobre a vedação a comercialização e a circulação de automóveis movidos a combustíveis fósseis.",altera  lei n      outubro    dispoe sobre  reducao  emissao  poluentes  veiculos automotores  da outras providencias  dispor sobre  vedacao  comercializacao   circulacao  automoveis movidos  combustiveis fosseis,alterar lei n outubro dispoar sobre reducao emissao poluente veiculo automotor NA de o outro providencia dispor sobre vedacao comercializacao circulacao automovel mover combustivel fossil,   reducao emissao poluente veiculo automotor de o   vedacao comercializacao circulacao automovel mover combustivel fossil,170,10,Educação Ambiental,Sustentabilidade e Energias Renováveis,
131906,Senador Tasso Jereissati (PSDB/CE),2017-12-12,Meio Ambiente,"Altera a Lei nº 9.433, de 8 de janeiro de 1997, para introduzir os mercados de água como instrumento destinado a promover alocação mais eficiente dos recursos hídricos.",altera  lei n      janeiro    introduzir  mercados  agua  instrumento destinado  promover alocacao  eficiente  recursos hidricos,alterar lei n janeiro introduzir mercado aguar instrumento destinar promover alocacao eficiente recurso hidrico,  introduzir mercado aguar instrumento destinar promover alocacao eficiente recurso hidrico,176,10,Educação Ambiental,Recursos Hídricos,Exemplos de PLs com temas multiplos
133783,Senador Lasier Martins (PSD/RS),2018-06-26,Meio Ambiente,"Altera a Lei nº 11.445, de 5 de janeiro de 2007, e a Lei nº 9.433, de 8 de janeiro de 1997, para incentivar a redução de perdas na distribuição de água tratada.",altera  lei n      janeiro     lei n      janeiro    incentivar  reducao  perdas  distribuicao  agua tratada,alterar lei n janeiro lar n janeiro incentivar reducao perda distribuicao agua tratar,  lar  incentivar reducao perda distribuicao agua tratar,178,10,Educação Ambiental,,
132837,Senadora Rose de Freitas (MDB/ES),2018-04-05,Meio Ambiente,"Altera a Lei nº 11.445, de 5 de janeiro de 2007, que estabelece diretrizes nacionais para o saneamento básico; altera as Leis nos 6.766, de 19 de dezembro de 1979, 8.036, de 11 de maio de 1990, 8.666, de 21 de junho de 1993, 8.987, de 13 de fevereiro de 1995; revoga a Lei no6.528, de 11 de maio de 1978; e dá outras providências, para instituir o bônus-desconto aos usuários pela redução do consumo de água.",altera  lei n      janeiro    estabelece diretrizes nacionais   saneamento basico altera  leis      dezembro       maio       junho       fevereiro   revoga  lei     maio    da outras providencias  instituir  bonusdesconto  usuarios  reducao  consumo  agua,alterar lei n janeiro estabelecer diretriz nacional saneamento basico alterar lei dezembro maio junho fevereiro revogar lei maio NA de o outro providencia instituir bonusdesconto usuario reducao consumar agua,   diretriz nacional saneamento basico    revogar  de o  bonusdesconto usuario reducao consumar agua,192,10,Educação Ambiental,Recursos Hídricos,
